objectID,name,description,url,logo,banner,city,zipcode,department,region,address,lat,lng,org_type,category_tags,ha_tags,active_forms_count,active_forms_type,creation_date,last_order_date,score,partners,contact_email,contact_phone
247712,Agribio 05,"Agribio 05 c’est ? Une association de développement de l'agriculture biologique, créée 1989, 35 ans d’expérience 100 % bio en maraîchage, arboriculture, PPAM, élevage..., un conseil d’administration composé de 12 producteurs.trices bio, une équipe de 5 salarié.é.s, et une centaine d'adhérents!",/associations/agribio-05,https://cdn.helloasso.com/img/logos/croppedimage-9041edfdbf0349ed95a0722a0590d996.png,https://cdn.helloasso.com/img/photos/croppedimage-fca42b0d801a41d9bbac477765cf5e1d.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,1 Rue Elisée,44.559087,6.080124,Association1901,Humanitaire | Solidarité | Réseaux pros et étudiants,,1,Membership,1613862000,1774472954,110,,agribio05@bio-provence.org,06 21 05 35 17
159806,BRIANCON BASKET BALL,Pratique et développement du Basket Ball depuis 1983,/associations/briancon-basket-ball,https://cdn.helloasso.com/img/logos/croppedimage-c42d3424da694c5296b008cde76e7766.png,https://cdn.helloasso.com/img/photos/croppedimage-65cda99e555344498f0a64fbc7efa219.jpg,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"gymnase Chancel, avenue marius Chancel",44.899309,6.639959,Association1901Rig,Sport | Basketball,,2,Event,1563919200,1774638950,110,FFBB,brianconbasketballclub@gmail.com,0663273622
164026,L'Atelier Branché,"L'Atelier Branché, atelier partagé pour la découverte et l'apprentissage du travail du bois dans les Hautes-Alpes.",/associations/l-atelier-branche,https://cdn.helloasso.com/img/logos/l atelier branche-f704539f482f47138824ff54c6fad121.png,https://cdn.helloasso.com/img/photos/2018-09-19 dauphine-d67db6713974465db1c7e13d4ee0c57e.jpg,Eygliers,05600,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Impasse Saint Guillaume,44.666627,6.618654,Association1901,Arts | Culture | Arts et Culture,,5,"PaymentForm, Membership",1566943200,1774084417,110,,atelierbranche05@gmail.com,
207555,Roller Hockey Champsaur Valgaudemar,,/associations/roller-hockey-champsaur-valgaudemar,https://cdn.helloasso.com/img/logos/roller hockey champsaur valgaudemar-5eee63d6ab9043b9a86911c14e1b9c73.png,https://cdn.helloasso.com/img/photos/croppedimage-d27da04de25e44efa0e36a37506ed027.png,Saint-Bonnet-en-Champsaur,05500,Hautes-Alpes,Provence-Alpes-Côte d'Azur,19 Rue du Drac,44.677301,6.076814,Association1901Rig,Sport,,13,"Donation, Shop, PaymentForm, Membership, CrowdFunding",1591653600,1772791218,110,OHME | FFRS | BasicCompta | Team Pulse,lestigres.rhcv@gmail.com,0683757665
503639,Alliance Football Champsaur Valgaudemar,"Le but de l'AFCV est de rester un club familial et à taille humaine tout en accompagnant tous les joueurs dans leur progression.  Fort d'évènements qui rythment l'année, et d'équipes soudées, ce club permet à tous ses licenciés et accompagnants de trouver une seconde famille dans le sport !",/associations/alliance-football-champsaur-valgaudemar,https://cdn.helloasso.com/img/logos/croppedimage-ea83118d3b6d4d2681a61195f6a27763.png,https://cdn.helloasso.com/img/photos/croppedimage-ec9484910c8646eaba20f96df6b0cf74.png,Chabottes,05260,Hautes-Alpes,Provence-Alpes-Côte d'Azur,380 Route de Chabottes,44.648374,6.174077,Association1901,Sport,,2,"Shop, Membership",1714946400,1770140621,110,BasicCompta,compta.afcv@gmail.com,0628504204
294122,Association de Sauvetage et de Secourisme des HAUTES-ALPES,La FFSS 05 / ASSHA est un organisme agréé pour les missions opérationnelles de sécurité civile et  pour la formation aux gestes de premiers secours ( GQS; PSC1; PSE 1; PSE 2) et au sauvetage aquatique (BNSSA et BsB) ,/associations/association-de-sauvetage-et-de-secourisme-des-hautes-alpes,https://cdn.helloasso.com/img/logos/croppedimage-517eb2086b254dbdbe04e425ae99b677.jpg,https://cdn.helloasso.com/img/photos/croppedimage-571c651dd4d14b05ba49faaa46864d62.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,08 route de PATAC,44.538424,6.065623,Association1901Rig,Formation | Premiers secours | Sécurité | Education,,1,Event,1638054000,1774525735,110,SiteW,assha@hotmail.fr,
479896,Gap alpes du sud basket 05,"Le club de basket de Gap rassemble 250 licenciés, hommes et femmes répartis en plusieurs catégories (école de basket, compétitions, loisirs et basket 3x3) Le club est affilié à la FFBB via à la ligue Sud Basket-Ball et Comité Alpes-du-Sud Basket-Ball.  ",/associations/gap-alpes-du-sud-basket-05,https://cdn.helloasso.com/img/logos/croppedimage-49e8ad3b12b24b1cb5b2d8a784e94fe4.png,https://cdn.helloasso.com/img/photos/croppedimage-fa7dab5416a4436fba047a205d643347.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Centre social centre ville ,44.540633,6.047772,Association1901Rig,Sport | Basketball,,2,"Shop, Donation",1708902000,1775040938,110,FFBB,correspondantgasb05@gmail.com,0608570790
381677,Centre de Vacances des Alpes,Le Centre de Vacances des Alpes accueille des enfants pour des séjours de vacances depuis plusieurs décennies.,/associations/centre-de-vacances-des-alpes,https://cdn.helloasso.com/img/logos/croppedimage-07025452844a47a3aea8fc683eaf10d4.png,https://cdn.helloasso.com/img/photos/croppedimage-d9299c0c18e542c5a6c11cc85932924b.png,Neffes,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,100 RN 85 Serre Niou,44.499692,6.039841,Association1901,Enfance | Humanitaire | Solidarité | Vacances | Loisirs | Solidarité et Action Sociale,,2,Membership,1677798000,1774811318,110,,contact@cvalpes.fr,0492512412
129895,ACROYOGA HAUTES-ALPES,Association ayant pour but de faire découvrir et promouvoir la pratique de l'acroyoga dans les Hautes Alpes.,/associations/acroyoga-hautes-alpes,https://cdn.helloasso.com/img/logos/croppedimage-060aebf7f73a464fb23e9e21fc57cd07.png,https://cdn.helloasso.com/img/photos/croppedimage-9c56fe18063a4cff9fd73d589476e23e.jpg,Guillestre,05600,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Mairie,44.663318,6.656582,Association1901Rig,Sport,Don,4,"Event, Donation, Membership",1551913200,1774800606,110,BasicCompta,acroyogaguillestre@gmail.com,0684000864
348264,Sous La Lune,"Sous La Lune organise des rencontres entre femmes et minorités de genre pour découvrir et pratiquer la montagne dans un cadre empouvoirant. On questionne les rapports de domination, de manière intersectionnelle, sous le prisme de l'écofeminisme. Oui, l'intime est politique, même en montagne !",/associations/sous-la-lune,https://cdn.helloasso.com/img/logos/croppedimage-c4751dea25b94464ab5c8acb243da4a2.png,https://cdn.helloasso.com/img/photos/croppedimage-12e2bc5eb29341faae5431c0825bb3d2.png,Montgenèvre,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,77 Rue de la Forge,44.92557,6.684531,Association1901,Sport,,1,Membership,1664920800,1774204249,110,,asso.sous.la.lune@gmail.com,
389842,Association Les Arborigènes,Les Arborigènes est une association qui favorise la sensibilisation à l’environnement via l’activité de grimpe d’arbres,/associations/association-les-arborigenes,https://cdn.helloasso.com/img/logos/croppedimage-df2b9594689c43fe8668640bc1d8c708.png,https://cdn.helloasso.com/img/photos/croppedimage-cf1e1254d7534d3fb3b454037492b62e.jpg,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,111 Route de Treschâtel,44.548133,6.10124,Association1901,Environnement | Escalade | Ecologie et Environnement,,1,Event,1680213600,1774975762,110,,contact@les-arborigenes.fr,0678451766
367123,Afrique en Avance,L'association Afrique en Avance a pour objectif de promouvoir et organiser des manifestations et des activités culturelles de traditions africaines pour favoriser la rencontre pluri et inter culturelle et le vivre ensemble.,/associations/afrique-en-avance,https://cdn.helloasso.com/img/logos/croppedimage-ba35b4ddcdd94d39aeb60bb97a330639.png,https://cdn.helloasso.com/img/photos/croppedimage-fd2ea2586bcd48448a54c1bc5e2f3e84.png,La Bâtie-Neuve,05230,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Place de la Mairie,44.565512,6.19727,Association1901Rig,Arts | Culture | Arts et Culture,,2,"Donation, Membership",1673046000,1772901516,110,,afriqueenavance@yahoo.com,0632653427
553644,Queyras Snowboard,Proposer l'activité snowboard aux enfants du pays. Initiation - Perfectionnement,/associations/queyras-snowboard,https://cdn.helloasso.com/img/logos/croppedimage-bf02176371474e3891467500e3ed041a.png,https://cdn.helloasso.com/img/photos/croppedimage-5015a56c04e54cae9d07d1a5aa256d45.png,Aiguilles,05470,Hautes-Alpes,Provence-Alpes-Côte d'Azur,85 Rue Saint-Jacques,44.781212,6.868253,Association1901,Enfance | Snowboard | Sport,,1,Shop,1733094000,1774616576,110,,queyras.snowboard@gmail.com,
630614,studio 1600,"Studio 1600 est une association située au cœur de la station Chaillol 1600, au pied des pistes, dans le chalet L’Escapade. Nous proposons des cours de danse, accessibles à tous les niveaux. Dans un cadre chaleureux et inspirant, chacun peut découvrir ou pratiquer tous.",/associations/studio-1600,https://cdn.helloasso.com/img/logos/croppedimage-183441b710e143fe91830d7ef8dbd674.png,https://cdn.helloasso.com/img/photos/croppedimage-a24e5092dce74fc3b673826cef472a38.png,Saint-Michel-de-Chaillol,05260,Hautes-Alpes,Provence-Alpes-Côte d'Azur,27 Avenue Soleil Boeuf,44.688612,6.165661,Association1901,Danse | Sport,,6,Event,1763679600,1771969235,110,,studio1600chaillol@gmail.com,
381451,Initiative Alpes Provence,"Initiative Alpes Provence est une association d'accompagnement et de financement à la création, la reprise et au développement d'entreprises. Acteur du développement économique des Hautes-Alpes et des Alpes-de-Haute-Provence nous contribuons au soutien de plus de 500 entreprises par an. ",/associations/initiative-alpes-provence,https://cdn.helloasso.com/img/logos/croppedimage-3e3c52b64c6d4c68b0259c0bdc778d05.png,https://cdn.helloasso.com/img/photos/croppedimage-06a27524e7e343fdabcbad3bfa6b1fe5.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,18 Rue Carnot,44.558367,6.080238,Association1901Rup,Humanitaire | Solidarité | Économie | Solidarité et Action Sociale,,2,"Donation, Membership",1677711600,1774428859,110,,contact.manosque@initiativealpesprovence.org,0635492677
96503,Education Ethique Animale,"Promouvoir l'éthique animale dans l'éducation et développer les valeurs d’empathie, de respect, d’altruisme et de responsabilité.",/associations/education-ethique-animale,https://cdn.helloasso.com/img/logos/croppedimage-b16fd62550114cd9b13b366693257d01.png,https://cdn.helloasso.com/img/photos/croppedimage-a2a32f6bfd6a4023a12c9651f8160e5a.png,Saint-Pierre-Avez,05300,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Route de Bramefan Le Village,44.255286,5.754909,Association1901,Formation | Education,Sudouest,6,"Event, Donation, Membership",1523916000,1774429597,110,,,
48307,PisteurSecouriste.com,"PisteurSecouriste.com est une association nationale, créée par des pisteurs-secouristes passionnés, bénévoles, provenant de différents massifs, dont la motivation principale a été de regrouper les pisteurs autour de projets communs. Site portail d’informations pour et sur les pisteurs secouristes.",/associations/pisteursecouriste-com,https://cdn.helloasso.com/img/logos/pisteursecouriste com-adb7d6c910824fffa2a5bed9a3c63256.png,https://cdn.helloasso.com/img/photos/croppedimage-55f4d6e4a7334e099ca759305ed1e4d0.jpg,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,35 rue pasteur,44.889994,6.634449,Association1901Rig,Premiers secours | Étudiants | Réseaux pros et étudiants,,6,"Event, Membership",1463004000,1774169628,110,,info@pisteur-secouriste.com,0652108551
334138,UNADHA - Union des Architectes des Hautes-Alpes,"L'UNADHA regroupe architectes, bureaux d'études, associations. Nous organisons des rencontres et débats sur l'actualité de la profession et projets en cours, mais aussi des voyages d'études et participons aux évènements grand public tels que les Journées Nationales de l'Architecture.",/associations/unadha-union-des-architectes-des-hautes-alpes,https://cdn.helloasso.com/img/logos/croppedimage-de248984cd2a42e382af79d5a37b2970.png,https://cdn.helloasso.com/img/photos/croppedimage-2132b00801ec461dade2fa40f36b8af4.jpg,Mont-Dauphin,05600,Hautes-Alpes,Provence-Alpes-Côte d'Azur,7 Place Marquis de Larray,44.669162,6.625904,Association1901,Architecture | Voyages | Étudiants | Spiritualité,,1,Membership,1657144800,1774540823,110,,unadha@orange.fr,
481515,Chabre Club,Club parapente FFVL,/associations/chabre-club,https://cdn.helloasso.com/img/logos/croppedimage-2b0ecf73aeb144479f3bcf30b3bc2162.png,https://cdn.helloasso.com/img/photos/croppedimage-b6a75986c40049179c43cbca697e71f1.png,Laragne-Montéglin,05300,Hautes-Alpes,Provence-Alpes-Côte d'Azur,26 Avenue de Montéglin,44.313507,5.831849,Association1901,Sport,,3,Event,1709334000,1774688115,110,FFVL,info@chabreclub.fr,+33640210188
97014,ASCEN-DANSE,Cours de danse contemporaine. Projets européens,/associations/ascen-danse,https://cdn.helloasso.com/img/logos/croppedimage-c8ec6558de204e919d43b06487721c3e.png,https://cdn.helloasso.com/img/photos/croppedimage-d4b9ad802af042398564e0ac06ccc926.png,Mont-Dauphin,05600,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Rue Cabrié,44.669564,6.624592,Association1901Rig,Arts et Culture | Arts | Culture | Danse,,5,"Shop, Event, Membership",1524607200,1772107687,110,,asso.ascendanse05@gmail.com,0662123038
567471,"STOMATE - ÉDUCATION À L'ENVIRONNEMENT, À LA FORÊT, TRANSITION ÉCOLOGIQUE","L'association propose des animations d'éducation à la nature et l'environnement, notamment par le biais de la grimpe d'arbres,  mais pas que! Nous intervenons pour des activités perchées en toutes circonstances : bien-être, festives, artistiques, scientifiques...",/associations/stomate-education-a-l-environnement-a-la-foret-transition-ecologique,https://cdn.helloasso.com/img/logos/croppedimage-bfde74c7ed5340a286daa755e9174962.png,https://cdn.helloasso.com/img/photos/croppedimage-abb8a21ebae94ee490bdbd565d618306.png,Bréziers,05190,Hautes-Alpes,Provence-Alpes-Côte d'Azur,4 chemin des Jurianes,44.414607,6.210822,Association1901,Ecologie et Environnement | Arts | Environnement | Escalade | Fête,,2,"Event, Membership",1738450800,1774644576,110,,stomate.asso@gmail.com,0670365027
216506,Roule Pas Perso,"Roule Pas Perso promeut la pratique du vélo sous toutes ses formes tout autour du Lac de Serre-Ponçon dans les Hautes-Alpes, au coeur des Alpes.  Notre école de vélo et VTT accueille les enfants à partir de l'âge de 3 ans. La découverte d'un territoire au guidon d'un vélo s'apprend très jeune.",/associations/roule-pas-perso,https://cdn.helloasso.com/img/logos/croppedimage-17fb3f0e02e34957822dd3834bc49ee1.png,https://cdn.helloasso.com/img/photos/croppedimage-408c35fadf334db1b0cb5bc6cee75c91.png,Embrun,05200,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Avenue du Lac,44.551243,6.478396,Association1901,Enfance | VTT | Vélo | Sport,,4,"Event, Membership",1598392800,1775035712,110,Zapier | FFSportspourTous | ConnecteurGoogleSheets,roule.pas.perso@gmail.com,0615212466
76641,Amis du Patrimoine Religieux de Névache,"Sous l'impulsion de l'abbé Louis Romagne il y a 35 ans, l'association des « Amis du patrimoine religieux de Névache » contribue à la conservation, l'entretien, la sauvegarde et la valorisation du patrimoine religieux communal avec la Municipalité. Site Internet apatren.fr Email apatren5@gmail.com",/associations/amis-du-patrimoine-religieux-de-nevache,https://cdn.helloasso.com/img/logos/croppedimage-db7b11fb75a74264801ccb1e60ead596.png,https://cdn.helloasso.com/img/photos/croppedimage-a98acecb9f664f68be11a0ff4f09ad52.png,Névache,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Mairie - Place de l'Eglise,45.019186,6.613076,Association1901Rig,Patrimoine | Internet | Religion,Don,4,"CrowdFunding, Donation, Membership",1518649200,1770710718,110,,nevache.patrimoimne05@orange.fr,0682939024
34172,Le pas de l'oiseau,"- Compagnie de théâtre / Arts du récit  : créations en diffusion ;  - Ateliers et éducation populaire. - Projet de territoire : programmation (festival, événement estival itinérant...) ",/associations/le-pas-de-l-oiseau,https://cdn.helloasso.com/img/logos/le-pas-de-l-oiseau.jpg,https://cdn.helloasso.com/img/photos/60297.jpg,Veynes,05400,Hautes-Alpes,Provence-Alpes-Côte d'Azur,6 Avenue Picasso,44.531352,5.824024,Association1901Rig,Arts et Culture | Arts | Culture | Informatique | Théâtre,Don,7,"CrowdFunding, Donation, PaymentForm, Membership",1429221600,1774625821,110,,lepasdeloiseau@wanadoo.fr,0492514105
424054,Gap Hautes Alpes Rugby,"Gap Hautes-Alpes Rugby  Une passion, une famille, des équipes toutes unies derrière les valeurs de l'ovalie ! Allez le Gap Hautes-Alpes Rugby, Tous unis en jaune et bleu !",/associations/gap-hautes-alpes-rugby,https://cdn.helloasso.com/img/logos/croppedimage-ebcab05766c0413e9bb74d974536c37d.png,https://cdn.helloasso.com/img/photos/croppedimage-e24bfcf841c84c88b8d70f99b6fad0b9.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Chemin des Matins Calmes,44.538345,6.057466,Association1901,Rugby | Sport,,1,Shop,1692223200,1764158737,110,,gharinscription@gmail.com,0646135572
